,neg_pos_volume_summary,candle_LZ,cumsum,cumsum_%_50_000,cumsum_%_TrueFalse
2023-06-16 18:30:00,neg,-863.801795570505,-16636752.178342305,13247.821657694876,False
2023-06-16 18:45:00,neg,-1088.9172156006553,-16637841.095557906,12158.904442094266,False
2023-06-16 19:00:00,neg,-7589.157777706161,-16645430.253335612,4569.746664388105,True
2023-06-19 13:00:00,neg,-1753.7917101489381,-16647184.045045761,2815.9549542386085,True
2023-06-19 13:15:00,neg,-5220.433658713699,-16652404.478704475,47595.52129552513,False
2023-06-20 17:45:00,neg,-3107.1560236994883,-16655511.634728175,44488.36527182534,False
2023-06-20 18:00:00,neg,-16390.16063174806,-16671901.795359923,28098.204640077427,False
2023-06-20 19:15:00,neg,-6390.053571306286,-16678291.848931229,21708.151068771258,False
2023-06-21 00:15:00,neg,-70.20269225709484,-16678362.051623486,21637.948376514018,False
2023-06-21 03:45:00,neg,-1086.923936619815,-16679448.975560106,20551.024439893663,False
2023-06-21 04:00:00,neg,-1321.7594929393258,-16680770.735053046,19229.264946954325,False
2023-06-21 04:15:00,neg,-6103.923569812289,-16686874.658622857,13125.341377142817,False
2023-06-21 04:30:00,neg,-6327.495025354685,-16693202.153648213,6797.846351787448,True
2023-06-21 04:45:00,neg,-5952.170911886623,-16699154.324560098,845.67543990165,True
2023-06-21 05:00:00,neg,-4900.162849979219,-16704054.487410078,45945.512589922175,False
2023-06-21 05:15:00,neg,-7147.42295313062,-16711201.910363209,38798.0896367915,False
2023-06-21 05:30:00,neg,-235.9285145674016,-16711437.838877777,38562.16112222336,False
2023-06-21 05:45:00,neg,-3680.686675285932,-16715118.525553063,34881.47444693744,False
2023-06-21 06:00:00,neg,-7434.299688184531,-16722552.825241247,27447.174758752808,False
2023-06-21 06:15:00,neg,-4775.456993496699,-16727328.282234743,22671.717765256763,False
2023-06-21 06:30:00,neg,-4201.953581858987,-16731530.235816602,18469.764183398336,False
2023-06-21 06:45:00,neg,-5235.462938047447,-16736765.69875465,13234.30124535039,False
2023-06-21 07:00:00,neg,-1685.1644030858781,-16738450.863157736,11549.136842263862,False
2023-06-21 07:15:00,neg,-3200.4028876845978,-16741651.266045421,8348.733954578638,False
2023-06-21 07:30:00,neg,-94.19693116748263,-16741745.462976588,8254.537023412064,False
2023-06-21 08:15:00,neg,-1338.1644361936562,-16743083.627412781,6916.372587218881,True
2023-06-21 08:30:00,neg,-3519.16683205554,-16746602.794244837,3397.205755162984,True
2023-06-21 08:45:00,neg,-8037.662112468065,-16754640.456357306,45359.54364269413,False
2023-06-21 09:00:00,neg,-10204.927043783935,-16764845.38340109,35154.61659890972,False
2023-06-21 09:15:00,neg,-24461.328535171626,-16789306.71193626,10693.288063738495,False
2023-06-21 09:30:00,neg,-12498.268184696208,-16801804.980120957,48195.0198790431,False
2023-06-21 09:45:00,neg,-12687.13291888493,-16814492.11303984,35507.88696015999,False
2023-06-21 10:00:00,neg,-19420.452989137077,-16833912.56602898,16087.433971021324,False
2023-06-21 10:15:00,neg,-14956.984566836361,-16848869.550595816,1130.4494041837752,True
2023-06-21 10:30:00,neg,-11374.263077591153,-16860243.813673407,39756.18632659316,False
2023-06-21 10:45:00,neg,-1695.6547612299578,-16861939.468434636,38060.53156536445,False
2023-06-21 11:00:00,neg,-3519.453865521575,-16865458.922300156,34541.077699843794,False
2023-06-21 11:15:00,neg,-6915.2789167323535,-16872374.201216888,27625.798783112317,False
2023-06-21 13:15:00,neg,-1540.582599935949,-16873914.783816822,26085.216183178127,False
2023-06-21 15:30:00,neg,-5864.12040150262,-16879778.904218324,20221.09578167647,False
2023-06-21 15:45:00,neg,-11410.90484260778,-16891189.80906093,8810.190939068794,False
2023-06-21 16:00:00,neg,-2394.7813358145913,-16893584.590396747,6415.409603253007,True
2023-06-21 16:45:00,neg,-6811.321569752328,-16900395.9119665,49604.08803350106,False
2023-06-21 17:00:00,neg,-3803.3902574650283,-16904199.302223966,45800.697776034474,False
2023-06-22 18:30:00,neg,-5144.59629450557,-16909343.898518473,40656.10148152709,False
2023-06-22 18:45:00,neg,-5957.815874452441,-16915301.714392927,34698.285607073456,False
2023-06-22 19:00:00,neg,-4082.2386705150598,-16919383.953063443,30616.046936556697,False
2023-06-22 19:15:00,neg,-12543.106228066428,-16931927.059291508,18072.94070849195,False
2023-06-22 19:30:00,neg,-10253.84787691094,-16942180.90716842,7819.092831581831,False
2023-06-22 19:45:00,neg,-8464.235378329156,-16950645.142546747,49354.85745325312,False
2023-06-22 20:00:00,neg,-5358.549069121684,-16956003.69161587,43996.30838413164,False
2023-06-22 20:15:00,neg,-12044.837420400094,-16968048.52903627,31951.470963731408,False
2023-06-22 20:30:00,neg,-12695.17780371685,-16980743.706839986,19256.293160013855,False
2023-06-22 20:45:00,neg,-8710.209840814969,-16989453.9166808,10546.08331919834,False
2023-06-22 21:00:00,neg,-3421.839196990018,-16992875.755877793,7124.244122207165,False
2023-06-22 21:15:00,neg,-2738.595896460375,-16995614.351774253,4385.648225747049,True
2023-06-22 21:30:00,neg,-2072.5953421728414,-16997686.947116427,2313.0528835728765,True
2023-06-22 21:45:00,neg,-3886.723852938522,-17001573.670969367,48426.32903063297,False
2023-06-22 22:00:00,neg,-5868.330888324591,-17007442.00185769,42557.99814230949,False
2023-06-22 22:30:00,neg,-149.22896382439805,-17007591.230821516,42408.769178483635,False
2023-06-22 22:45:00,neg,-2306.36792852577,-17009897.598750044,40102.40124995634,False
2023-06-22 23:15:00,neg,-1349.603998170803,-17011247.202748213,38752.79725178704,False
2023-06-22 23:30:00,neg,-3312.2790084789476,-17014559.48175669,35440.51824330911,False
2023-06-22 23:45:00,neg,-5016.0363235824925,-17019575.51808027,30424.48191972822,False
2023-06-23 10:45:00,neg,-11210.136741354167,-17030785.654821627,19214.345178373158,False
2023-06-23 12:00:00,neg,-10118.407998491377,-17040904.062820118,9095.93717988208,False
2023-06-23 12:15:00,neg,-23674.78686996061,-17064578.84969008,35421.15030992031,False
2023-06-23 12:30:00,neg,-22946.033436654867,-17087524.883126736,12475.116873264313,False
2023-06-23 12:45:00,neg,-18568.17927358867,-17106093.062400326,43906.93759967387,False
2023-06-23 13:00:00,neg,-6906.725317919308,-17112999.787718244,37000.2122817561,False
2023-06-25 22:15:00,neg,-6.018303364402664,-17113005.80602161,36994.19397839159,False
2023-06-26 11:15:00,neg,-6467.739048871276,-17119473.54507048,30526.454929519445,False
2023-06-26 11:30:00,neg,-6056.888970743002,-17125530.434041224,24469.56595877558,False
2023-06-26 11:45:00,neg,-9194.940062079695,-17134725.374103304,15274.625896696001,False
2023-06-26 12:00:00,neg,-7948.054756989841,-17142673.428860296,7326.571139704436,False
2023-06-26 12:15:00,neg,-1166.32258884844,-17143839.751449145,6160.248550854623,True
2023-06-27 00:00:00,neg,-10045.409466959782,-17153885.160916105,46114.83908389509,False
2023-06-27 00:15:00,neg,-1972.0376895842141,-17155857.19860569,44142.80139430985,False
2023-06-27 00:30:00,neg,-2306.2373057137875,-17158163.435911402,41836.564088597894,False
2023-06-27 00:45:00,neg,-2394.898049560625,-17160558.33396096,39441.66603903845,False
2023-06-27 01:00:00,neg,-2386.1536527692265,-17162944.48761373,37055.51238626987,False
2023-06-27 01:15:00,neg,-3149.337123065373,-17166093.824736796,33906.17526320368,False
2023-06-27 01:30:00,neg,-2691.946627375305,-17168785.77136417,31214.228635828942,False
2023-06-27 01:45:00,neg,-2083.976190947915,-17170869.747555118,29130.252444881946,False
2023-06-27 02:00:00,neg,-1090.472993443672,-17171960.220548563,28039.779451437294,False
2023-06-27 02:15:00,neg,-1487.7686194867906,-17173447.989168048,26552.010831952095,False
2023-06-27 02:30:00,neg,-4254.2234535058815,-17177702.212621555,22297.787378445268,False
2023-06-27 02:45:00,neg,-5019.375917542367,-17182721.588539097,17278.411460902542,False
2023-06-27 03:00:00,neg,-3843.3911975177552,-17186564.979736615,13435.020263385028,False
2023-06-27 03:15:00,neg,-7845.312643496711,-17194410.292380113,5589.707619886845,True
2023-06-27 03:30:00,neg,-10533.807694816196,-17204944.10007493,45055.899925071746,False
2023-06-27 03:45:00,neg,-5097.903982362409,-17210042.004057292,39957.995942708105,False
2023-06-27 04:00:00,neg,-11788.49346805866,-17221830.49752535,28169.50247465074,False
2023-06-27 04:15:00,neg,-10922.081100495901,-17232752.578625847,17247.421374153346,False
2023-06-27 04:30:00,neg,-10595.620239585734,-17243348.198865432,6651.801134567708,True
2023-06-27 04:45:00,neg,-3100.0807519930863,-17246448.279617425,3551.7203825749457,True
2023-06-28 18:00:00,neg,-12793.243097456414,-17259241.522714883,40758.47728511691,False
2023-06-28 18:15:00,neg,-11252.621247967405,-17270494.14396285,29505.85603715107,False
2023-06-28 19:00:00,neg,-4713.640957466867,-17275207.784920316,24792.21507968381,False
2023-06-28 19:15:00,neg,-1910.7090177628122,-17277118.493938077,22881.50606192276,False
2023-06-29 16:15:00,neg,-4638.547904947835,-17281757.041843027,18242.958156973124,False
2023-06-29 16:45:00,neg,-17239.110086847555,-17298996.151929874,1003.8480701260269,True
2023-06-29 17:00:00,neg,-23389.095589346976,-17322385.24751922,27614.752480778843,False
2023-06-29 17:15:00,neg,-648.4484302878712,-17323033.69594951,26966.30405049026,False
2023-06-29 20:00:00,neg,-1004.1485671838647,-17324037.844516695,25962.155483305454,False
2023-06-29 20:15:00,neg,-1279.5842871840332,-17325317.42880388,24682.571196120232,False
2023-06-29 20:30:00,neg,-1560.3370341485283,-17326877.765838027,23122.234161973,False
2023-06-29 21:15:00,neg,-62.734424950376145,-17326940.500262976,23059.499737024307,False
2023-06-29 22:00:00,neg,-6107.325823626477,-17333047.826086603,16952.173913396895,False
2023-06-29 22:15:00,neg,-6050.363646149258,-17339098.189732753,10901.81026724726,False
2023-06-29 22:30:00,neg,-4451.989670355565,-17343550.179403108,6449.820596892387,True
2023-06-29 22:45:00,neg,-518.7815244877314,-17344068.960927594,5931.039072405547,True
2023-06-29 23:00:00,neg,-6222.62102966705,-17350291.581957262,49708.41804273799,False
2023-06-29 23:15:00,neg,-3798.961405137307,-17354090.543362398,45909.4566376023,False
2023-06-29 23:30:00,neg,-3877.3445717857185,-17357967.88793418,42032.11206581816,False
2023-06-29 23:45:00,neg,-7042.269453366081,-17365010.157387547,34989.842612452805,False
2023-06-30 11:30:00,neg,-5029.893601652338,-17370040.0509892,29959.94901080057,False
2023-06-30 11:45:00,neg,-18514.659564676946,-17388554.710553877,11445.289446122944,False
2023-06-30 12:00:00,neg,-24670.766475224475,-17413225.4770291,36774.52297089994,False
2023-06-30 12:15:00,neg,-16269.413475174439,-17429494.890504275,20505.109495725483,False
2023-06-30 12:30:00,neg,-14060.524340545546,-17443555.41484482,6444.585155181587,True
2023-06-30 12:45:00,neg,-8125.017215324353,-17451680.43206014,48319.56793985888,False
2023-06-30 13:00:00,neg,-2942.2712300872904,-17454622.703290228,45377.2967097722,False
2023-06-30 13:15:00,neg,-8866.351157789431,-17463489.054448016,36510.94555198401,False
2023-06-30 13:30:00,neg,-13271.038650193914,-17476760.09309821,23239.90690179169,False
2023-06-30 13:45:00,neg,-7676.074020779828,-17484436.16711899,15563.832881011069,False
2023-06-30 14:00:00,neg,-181.8713380907447,-17484618.03845708,15381.961542919278,False
2023-07-02 23:15:00,neg,-1.291772209357144,-17484619.33022929,15380.66977071017,False
2023-07-02 23:30:00,neg,-10.016665182483365,-17484629.346894473,15370.653105527163,False
2023-07-02 23:45:00,neg,-11.268748330293786,-17484640.615642805,15359.384357195348,False
2023-07-03 11:00:00,neg,-12198.057907044327,-17496838.67354985,3161.32645015046,True
2023-07-03 11:15:00,neg,-6203.495523319319,-17503042.16907317,46957.83092683181,False
2023-07-03 13:00:00,neg,-1184.4744338621542,-17504226.64350703,45773.35649297014,False
2023-07-04 22:15:00,neg,-146.70238488025785,-17504373.34589191,45626.65410808846,False
2023-07-04 22:45:00,neg,-2216.8136960252514,-17506590.15958794,43409.84041206166,False
2023-07-04 23:00:00,neg,-2073.474011875049,-17508663.633599814,41336.36640018597,False
2023-07-04 23:15:00,neg,-2983.75719540289,-17511647.390795216,38352.609204784036,False
2023-07-04 23:30:00,neg,-1626.964321347555,-17513274.355116565,36725.64488343522,False
2023-07-04 23:45:00,neg,-2814.757148520107,-17516089.112265084,33910.88773491606,False
2023-07-05 20:45:00,neg,-804.4901878396081,-17516893.602452923,33106.39754707739,False
2023-07-05 21:30:00,neg,-7694.439299187821,-17524588.04175211,25411.958247888833,False
2023-07-05 21:45:00,neg,-14108.980864288169,-17538697.022616398,11302.97738360241,False
2023-07-05 22:00:00,neg,-10630.82396361497,-17549327.846580014,672.1534199863672,True
2023-07-05 22:15:00,neg,-13973.499607799014,-17563301.34618781,36698.653812188655,False
2023-07-05 22:30:00,neg,-11727.053723024123,-17575028.399910834,24971.600089166313,False
2023-07-05 22:45:00,neg,-9501.007946630938,-17584529.407857463,15470.592142537236,False
2023-07-05 23:00:00,neg,-8628.908866106765,-17593158.31672357,6841.683276429772,True
2023-07-05 23:15:00,neg,-7785.444988037435,-17600943.76171161,49056.23828839138,False
2023-07-05 23:30:00,neg,-6959.881586568199,-17607903.643298175,42096.356701824814,False
2023-07-05 23:45:00,neg,-5963.288390709801,-17613866.931688886,36133.068311113864,False
2023-07-06 17:45:00,neg,-15157.710341188333,-17629024.642030075,20975.357969924808,False
2023-07-06 18:00:00,neg,-4057.0999607524755,-17633081.741990827,16918.258009172976,False
2023-07-07 10:30:00,neg,-2569.5435376890387,-17635651.285528515,14348.714471485466,False
2023-07-07 11:00:00,neg,-9769.836542059431,-17645421.122070573,4578.87792942673,True
2023-07-07 11:15:00,neg,-22933.570240413817,-17668354.69231099,31645.307689011097,False
2023-07-07 11:30:00,neg,-13479.09651035791,-17681833.788821347,18166.211178652942,False
2023-07-07 11:45:00,neg,-8526.563516924962,-17690360.352338273,9639.647661726922,False
2023-07-07 12:00:00,neg,-11077.080976195684,-17701437.43331447,48562.56668553129,False
2023-07-07 12:15:00,neg,-2482.014765416729,-17703919.448079884,46080.55192011595,False
2023-07-07 12:30:00,neg,-9016.201683484573,-17712935.649763368,37064.35023663193,False
2023-07-07 12:45:00,neg,-8265.525295773308,-17721201.17505914,28798.82494086027,False
2023-07-07 13:15:00,neg,-824.188786916566,-17722025.363846056,27974.636153943837,False
2023-07-07 13:30:00,neg,-2386.4494843159264,-17724411.81333037,25588.186669629067,False
2023-07-07 15:30:00,neg,-4071.4373542013896,-17728483.25068457,21516.74931542948,False
2023-07-10 09:00:00,neg,-4837.944203282859,-17733321.194887854,16678.80511214584,False
2023-07-10 09:15:00,neg,-8636.930953728255,-17741958.125841584,8041.874158415943,False
2023-07-10 09:30:00,neg,-4917.719006409802,-17746875.844847992,3124.1551520079374,True
2023-07-10 09:45:00,neg,-1269.751805222813,-17748145.596653216,1854.4033467844129,True
2023-07-10 10:00:00,neg,-1237.330794854599,-17749382.92744807,617.0725519284606,True
2023-07-10 10:30:00,neg,-286.523004644086,-17749669.450452715,330.54954728484154,True
2023-07-10 10:45:00,neg,-1254.451606609474,-17750923.902059324,49076.097940675914,False
2023-07-10 11:00:00,neg,-2884.116212811021,-17753808.018272135,46191.98172786459,False
2023-07-10 15:30:00,neg,-3091.6832149197876,-17756899.701487057,43100.29851294309,False
2023-07-10 15:45:00,neg,-13427.770282656355,-17770327.471769713,29672.528230287135,False
2023-07-10 16:00:00,neg,-22225.479259221825,-17792552.951028936,7447.048971064389,False
2023-07-10 16:15:00,neg,-7031.439718148526,-17799584.390747085,415.60925291478634,True
2023-07-11 15:15:00,neg,-1352.5982913576377,-17800936.98903844,49063.01096155867,False
2023-07-11 15:30:00,neg,-1183.7361929235594,-17802120.725231364,47879.27476863563,False
2023-07-11 15:45:00,neg,-7592.76977599258,-17809713.49500736,40286.50499264151,False
2023-07-11 16:00:00,neg,-13758.05133513843,-17823471.546342496,26528.45365750417,False
2023-07-11 16:15:00,neg,-8900.312393397446,-17832371.858735893,17628.14126410708,False
2023-07-11 16:45:00,neg,-1272.5490609444028,-17833644.407796837,16355.59220316261,False
2023-07-11 17:00:00,neg,-5012.116660424438,-17838656.52445726,11343.475542739034,False
2023-07-11 17:15:00,neg,-9370.948828612243,-17848027.473285872,1972.5267141275108,True
2023-07-11 17:30:00,neg,-1096.3728804959185,-17849123.84616637,876.1538336314261,True
2023-07-12 00:00:00,neg,-22840.632821829888,-17871964.478988197,28035.5210118033,False
2023-07-12 00:15:00,neg,-1721.757803321868,-17873686.236791518,26313.763208482414,False
2023-07-12 00:30:00,neg,-3822.120313484224,-17877508.357105,22491.642894998193,False
2023-07-12 00:45:00,neg,-5236.077046594903,-17882744.434151597,17255.56584840268,False
2023-07-12 01:00:00,neg,-6555.786358999874,-17889300.2205106,10699.779489401728,False
2023-07-12 01:15:00,neg,-8510.634953933168,-17897810.855464533,2189.1445354670286,True
2023-07-12 01:30:00,neg,-10180.55135346447,-17907991.406818,42008.59318200126,False
2023-07-12 01:45:00,neg,-10851.757765561832,-17918843.16458356,31156.83541643992,False
2023-07-12 02:00:00,neg,-11254.113737500631,-17930097.27832106,19902.721678938717,False
2023-07-12 02:15:00,neg,-16495.335490132613,-17946592.613811195,3407.3861888051033,True
2023-07-12 02:30:00,neg,-8406.76253131713,-17954999.376342513,45000.62365748733,False
2023-07-12 02:45:00,neg,-9238.459879167267,-17964237.83622168,35762.163778319955,False
2023-07-12 03:00:00,neg,-12113.36341707085,-17976351.19963875,23648.800361249596,False
2023-07-12 03:15:00,neg,-14075.645854672932,-17990426.845493425,9573.154506575316,False
2023-07-12 03:30:00,neg,-7514.426625281777,-17997941.272118706,2058.727881293744,True
2023-07-12 03:45:00,neg,-3702.7969266877644,-18001644.069045395,48355.93095460534,False
2023-07-12 04:00:00,neg,-4671.658598583208,-18006315.727643978,43684.27235602215,False
2023-07-12 04:15:00,neg,-478.59336122226034,-18006794.3210052,43205.678994800895,False
2023-07-12 12:15:00,neg,-871.3330056405339,-18007665.65401084,42334.34598916024,False
2023-07-12 13:45:00,neg,-1602.743380039963,-18009268.39739088,40731.60260912031,False
2023-07-12 14:00:00,neg,-596.3185398137942,-18009864.715930693,40135.28406930715,False
2023-07-12 14:15:00,neg,-2428.9476430943064,-18012293.663573787,37706.336426213384,False
2023-07-12 14:30:00,neg,-3329.780959594952,-18015623.44453338,34376.55546661839,False
2023-07-12 14:45:00,neg,-2468.9659516204624,-18018092.410485003,31907.589514996856,False
2023-07-12 15:00:00,neg,-6789.828028219308,-18024882.238513224,25117.761486776173,False
2023-07-12 15:15:00,neg,-5081.9717004020795,-18029964.210213628,20035.789786372334,False
2023-07-13 00:00:00,neg,-13372.253696029862,-18043336.463909656,6663.536090344191,True
2023-07-13 00:15:00,neg,-1637.6364051340613,-18044974.10031479,5025.89968521148,True
2023-07-13 00:30:00,neg,-1470.2347934548045,-18046444.335108243,3555.664891757071,True
2023-07-13 00:45:00,neg,-2130.067793560888,-18048574.402901802,1425.597098197788,True
2023-07-13 01:00:00,neg,-5347.797143692292,-18053922.200045496,46077.799954503775,False
2023-07-13 01:15:00,neg,-6151.135547826436,-18060073.335593324,39926.664406675845,False
2023-07-13 01:30:00,neg,-6237.07601547647,-18066310.4116088,33689.58839119971,False
2023-07-13 01:45:00,neg,-4644.530000543394,-18070954.941609345,29045.058390654624,False
2023-07-13 02:00:00,neg,-5111.542909608857,-18076066.484518953,23933.515481047332,False
2023-07-13 02:15:00,neg,-5555.882727377162,-18081622.36724633,18377.632753670216,False
2023-07-13 02:30:00,neg,-3601.5515098156125,-18085223.918756146,14776.081243854016,False
2023-07-13 02:45:00,neg,-3827.3570860730097,-18089051.27584222,10948.724157780409,False
2023-07-13 04:15:00,neg,-1101.023269664098,-18090152.299111884,9847.700888115913,False
2023-07-13 04:30:00,neg,-2875.3173511409495,-18093027.616463024,6972.383536975831,True
2023-07-13 09:00:00,neg,-10528.350195622355,-18103555.966658648,46444.0333413519,False
2023-07-13 09:15:00,neg,-15032.709671242554,-18118588.676329892,31411.32367010787,False
2023-07-13 10:30:00,neg,-736.1576138965211,-18119324.833943788,30675.166056212038,False
2023-07-13 10:45:00,neg,-3619.511123344074,-18122944.345067132,27055.654932867736,False
2023-07-14 10:00:00,neg,-5263.630969522871,-18128207.976036657,21792.023963343352,False
2023-07-14 10:15:00,neg,-218.39523647499348,-18128426.37127313,21573.62872686982,False
2023-07-14 10:30:00,neg,-9197.029246467406,-18137623.4005196,12376.599480401725,False
2023-07-14 10:45:00,neg,-7930.046718373175,-18145553.447237972,4446.55276202783,True
2023-07-17 16:45:00,neg,-1352.9094842407771,-18146906.356722213,3093.643277786672,True
2023-07-17 17:00:00,neg,-3840.6081573705255,-18150746.964879584,49253.03512041643,False
2023-07-18 20:00:00,neg,-11871.614212299413,-18162618.579091884,37381.420908115804,False
2023-07-18 20:15:00,neg,-9532.990198882451,-18172151.56929077,27848.430709231645,False
2023-07-18 20:30:00,neg,-2759.5390263896556,-18174911.10831716,25088.891682840884,False
2023-07-18 20:45:00,neg,-957.6623058215131,-18175868.77062298,24131.22937702015,False
2023-07-18 21:15:00,neg,-3329.6930778664087,-18179198.463700846,20801.536299154162,False
2023-07-19 17:45:00,neg,-21.548019898131503,-18179220.011720743,20779.98827925697,False
2023-07-19 18:00:00,neg,-11386.348007025535,-18190606.35972777,9393.64027222991,False
2023-07-19 19:30:00,neg,-2723.096799151365,-18193329.45652692,6670.543473079801,True
2023-07-20 19:30:00,neg,-8472.109824788404,-18201801.566351708,48198.433648291975,False
2023-07-20 19:45:00,neg,-13703.43117513794,-18215504.997526847,34495.002473153174,False
2023-07-20 20:00:00,neg,-20578.460945208175,-18236083.458472054,13916.541527945548,False
2023-07-20 20:15:00,neg,-24699.76174403322,-18260783.220216088,39216.779783912,False
2023-07-20 20:30:00,neg,-19613.337125837137,-18280396.557341926,19603.4426580742,False
2023-07-20 20:45:00,neg,-8132.926529493659,-18288529.48387142,11470.516128581017,False
2023-07-20 21:00:00,neg,-1821.432968367676,-18290350.916839786,9649.083160214126,False
2023-07-20 21:15:00,neg,-7721.637933849687,-18298072.554773636,1927.4452263638377,True
2023-07-20 21:30:00,neg,-12529.664115069421,-18310602.218888704,39397.781111296266,False
2023-07-20 21:45:00,neg,-15057.26946614053,-18325659.488354843,24340.51164515689,False
2023-07-20 22:00:00,neg,-11708.767949873773,-18337368.25630472,12631.743695281446,False
2023-07-20 22:15:00,neg,-10600.685313671842,-18347968.94161839,2031.0583816096187,True
2023-07-20 22:30:00,neg,-7585.226833901896,-18355554.168452293,44445.83154770732,False
2023-07-20 22:45:00,neg,-4304.83815139433,-18359859.006603688,40140.993396312,False
2023-07-20 23:00:00,neg,-3547.7630583545256,-18363406.76966204,36593.23033795878,False
2023-07-20 23:15:00,neg,-2131.1090359892914,-18365537.878698032,34462.12130196765,False
2023-07-20 23:30:00,neg,-3621.114287784952,-18369158.99298582,30841.007014181465,False
2023-07-20 23:45:00,neg,-2857.3920964717586,-18372016.38508229,27983.614917710423,False
2023-07-21 17:00:00,neg,-603.9326944278414,-18372620.317776717,27379.682223282754,False
2023-07-21 17:15:00,neg,-4896.823233765289,-18377517.141010482,22482.858989518136,False
2023-07-21 17:30:00,neg,-5017.327392611134,-18382534.468403094,17465.531596906483,False
2023-07-21 17:45:00,neg,-829.6631656559973,-18383364.13156875,16635.868431251496,False
2023-07-21 18:00:00,neg,-10627.168387811269,-18393991.29995656,6008.700043439865,True
2023-07-21 18:15:00,neg,-409.64570703089703,-18394400.94566359,5599.054336410016,True
2023-07-24 11:45:00,neg,-6218.1296006128905,-18400619.075264204,49380.92473579571,False
2023-07-24 12:00:00,neg,-775.5019736081758,-18401394.57723781,48605.42276218906,False
2023-07-24 12:15:00,neg,-649.7620941431381,-18402044.339331955,47955.66066804528,False
2023-07-24 17:30:00,neg,-1192.6325236684888,-18403236.97185562,46763.028144378215,False
2023-07-24 17:45:00,neg,-663.0073049278872,-18403899.97916055,46100.02083944902,False
2023-07-24 20:45:00,neg,-1354.7804700583906,-18405254.75963061,44745.240369390696,False
2023-07-24 21:45:00,neg,-1514.7470958064157,-18406769.506726414,43230.493273586035,False
2023-07-24 22:00:00,neg,-4512.803270909006,-18411282.309997324,38717.6900026761,False
2023-07-24 22:15:00,neg,-5162.25453204044,-18416444.564529363,33555.435470636934,False
2023-07-24 22:30:00,neg,-9143.676809122093,-18425588.241338484,24411.75866151601,False
2023-07-24 22:45:00,neg,-18792.310034463346,-18444380.55137295,5619.448627050966,True
2023-07-24 23:00:00,neg,-30948.307592359615,-18475328.858965307,24671.141034692526,False
2023-07-24 23:15:00,neg,-16985.62769221809,-18492314.486657526,7685.513342473656,False
2023-07-24 23:30:00,neg,-15364.216949835978,-18507678.70360736,42321.296392638236,False
2023-07-24 23:45:00,neg,-12070.261116217735,-18519748.96472358,30251.035276420414,False
2023-07-25 16:30:00,neg,-5193.162208761671,-18524942.12693234,25057.873067658395,False
2023-07-25 16:45:00,neg,-2746.4804258898675,-18527688.607358232,22311.39264176786,False
2023-07-25 17:15:00,neg,-2061.473106760454,-18529750.080464993,20249.919535007328,False
2023-07-25 17:45:00,neg,-9244.15754336564,-18538994.238008358,11005.761991642416,False
2023-07-25 18:00:00,neg,-734.5969066496899,-18539728.83491501,10271.165084991604,False
2023-07-26 03:30:00,neg,-2102.064536446526,-18541830.899451453,8169.100548546761,False
2023-07-26 03:45:00,neg,-2493.4338095765665,-18544324.33326103,5675.6667389683425,True
2023-07-26 04:00:00,neg,-2384.6338316990955,-18546708.96709273,3291.032907269895,True
2023-07-26 04:15:00,neg,-5572.203265477523,-18552281.170358207,47718.82964179292,False
2023-07-26 04:30:00,neg,-7023.626425252084,-18559304.79678346,40695.20321654156,False
2023-07-26 04:45:00,neg,-12555.780421297308,-18571860.577204756,28139.42279524356,False
2023-07-26 05:00:00,neg,-13422.307364517144,-18585282.884569272,14717.115430727601,False
2023-07-26 05:15:00,neg,-17229.900128176476,-18602512.78469745,47487.2153025493,False
2023-07-26 05:30:00,neg,-9497.102628551876,-18612009.887326002,37990.11267399788,False
2023-07-26 05:45:00,neg,-6250.568409009314,-18618260.455735013,31739.54426498711,False
2023-07-26 06:00:00,neg,-4258.854550128546,-18622519.31028514,27480.68971486017,False
2023-07-26 06:15:00,neg,-1333.9236194866223,-18623853.233904626,26146.76609537378,False
2023-07-26 06:30:00,neg,-1853.4107366967726,-18625706.64464132,24293.355358678848,False
2023-07-27 18:00:00,neg,-4954.980134719398,-18630661.62477604,19338.375223960727,False
2023-07-27 21:30:00,neg,-7921.275349244753,-18638582.900125284,11417.099874716252,False
2023-07-27 21:45:00,neg,-25002.61549090305,-18663585.515616186,36414.48438381404,False
2023-07-27 22:00:00,neg,-18482.89331941809,-18682068.408935603,17931.591064397246,False
2023-07-27 22:15:00,neg,-33768.02249894463,-18715836.431434546,34163.568565454334,False
2023-07-27 22:30:00,neg,-36177.88356009496,-18752014.31499464,47985.68500535935,False
2023-07-27 22:45:00,neg,-52378.25061582313,-18804392.565610465,45607.43438953534,False
2023-07-27 23:00:00,neg,-54469.14874992528,-18858861.71436039,41138.28563961014,False
2023-07-27 23:15:00,neg,-36495.56948836583,-18895357.283848755,4642.716151244938,True
2023-07-27 23:30:00,neg,-12885.31051455338,-18908242.59436331,41757.40563669056,False
2023-07-27 23:45:00,neg,-16405.417435836607,-18924648.011799145,25351.98820085451,False
2023-07-28 08:45:00,neg,-9297.288540589008,-18933945.300339736,16054.699660263956,False
2023-07-28 10:45:00,neg,-4703.166929442311,-18938648.46726918,11351.53273082152,False
2023-07-28 11:00:00,neg,-16019.53651126694,-18954668.003780447,45331.99621955305,False
2023-07-28 11:15:00,neg,-17437.77179685317,-18972105.7755773,27894.224422700703,False
