<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
230421;171500;1.2381000;1.2394000;1.2366000;1.2388000;41874
230421;173000;1.2388000;1.2415000;1.2384000;1.2408000;38395
230421;174500;1.2409000;1.2410000;1.2387000;1.2388000;27491
230421;180000;1.2388000;1.2406000;1.2387000;1.2397000;30876
230421;181500;1.2396000;1.2408000;1.2396000;1.2405000;24280
230421;183000;1.2404000;1.2414000;1.2402000;1.2411000;22525
230421;184500;1.2411000;1.2417000;1.2405000;1.2411000;27052
230421;190000;1.2411000;1.2420000;1.2410000;1.2418000;23518
230421;191500;1.2417000;1.2424000;1.2415000;1.2422000;21317
230421;193000;1.2422000;1.2426000;1.2418000;1.2423000;23550
230421;194500;1.2423000;1.2427000;1.2419000;1.2426000;19627
230421;200000;1.2426000;1.2432000;1.2425000;1.2429000;17834
230421;201500;1.2429000;1.2434000;1.2428000;1.2430000;16523
230421;203000;1.2430000;1.2431000;1.2421000;1.2424000;16415
230421;204500;1.2424000;1.2428000;1.2423000;1.2425000;16123
230421;210000;1.2424000;1.2433000;1.2423000;1.2433000;15513
230421;211500;1.2432000;1.2441000;1.2431000;1.2440000;16102
230421;213000;1.2441000;1.2442000;1.2435000;1.2436000;13589
230421;214500;1.2436000;1.2438000;1.2433000;1.2434000;11048
230421;220000;1.2435000;1.2436000;1.2428000;1.2429000;15147
230421;221500;1.2429000;1.2432000;1.2427000;1.2431000;13212
230421;223000;1.2431000;1.2436000;1.2429000;1.2436000;11552
230421;224500;1.2435000;1.2440000;1.2435000;1.2438000;10974
230421;230000;1.2438000;1.2445000;1.2438000;1.2443000;14464
230421;231500;1.2444000;1.2448000;1.2442000;1.2443000;7511
230421;233000;1.2444000;1.2446000;1.2442000;1.2445000;5184
230421;234500;1.2445000;1.2446000;1.2442000;1.2444000;4918
230422;000000;1.2444000;1.2446000;1.2436000;1.2437000;6029
230423;190000;1.2430000;1.2430000;1.2430000;1.2430000;1
230423;191500;1.2430000;1.2430000;1.2430000;1.2430000;15
230423;193000;1.2430000;1.2430000;1.2430000;1.2430000;15
230423;194500;1.2430000;1.2430000;1.2430000;1.2430000;15
230423;200000;1.2430000;1.2430000;1.2430000;1.2430000;15
230423;201500;1.2430000;1.2430000;1.2430000;1.2430000;15
230423;203000;1.2430000;1.2430000;1.2430000;1.2430000;15
230423;204500;1.2430000;1.2430000;1.2430000;1.2430000;15
230423;210000;1.2430000;1.2430000;1.2430000;1.2430000;15
230423;211500;1.2430000;1.2430000;1.2430000;1.2430000;15
230423;213000;1.2430000;1.2430000;1.2430000;1.2430000;15
230423;214500;1.2430000;1.2430000;1.2430000;1.2430000;15
230423;220000;1.2430000;1.2430000;1.2430000;1.2430000;15
230424;001500;1.2435000;1.2445000;1.2435000;1.2438000;782
230424;003000;1.2442000;1.2444000;1.2438000;1.2443000;718
230424;004500;1.2444000;1.2444000;1.2435000;1.2439000;618
230424;010000;1.2439000;1.2441000;1.2435000;1.2436000;538
230424;011500;1.2440000;1.2444000;1.2436000;1.2441000;3381
230424;013000;1.2443000;1.2445000;1.2440000;1.2444000;3496
230424;014500;1.2442000;1.2446000;1.2441000;1.2444000;6457
230424;020000;1.2444000;1.2446000;1.2443000;1.2445000;4383
230424;021500;1.2445000;1.2452000;1.2443000;1.2452000;5968
230424;023000;1.2450000;1.2452000;1.2446000;1.2447000;5576
230424;024500;1.2448000;1.2450000;1.2446000;1.2448000;5533
230424;030000;1.2449000;1.2451000;1.2446000;1.2447000;6380
230424;031500;1.2447000;1.2448000;1.2440000;1.2444000;14352
230424;033000;1.2444000;1.2445000;1.2441000;1.2444000;10135
230424;034500;1.2444000;1.2445000;1.2437000;1.2439000;12452
230424;040000;1.2439000;1.2449000;1.2437000;1.2449000;17518
230424;041500;1.2448000;1.2449000;1.2441000;1.2443000;16020
230424;043000;1.2443000;1.2450000;1.2442000;1.2448000;13216
230424;044500;1.2448000;1.2450000;1.2443000;1.2446000;15648
230424;050000;1.2445000;1.2448000;1.2440000;1.2442000;15384
230424;051500;1.2442000;1.2446000;1.2440000;1.2444000;14912
230424;053000;1.2444000;1.2446000;1.2441000;1.2445000;15742
230424;054500;1.2444000;1.2446000;1.2439000;1.2441000;14854
230424;060000;1.2442000;1.2443000;1.2434000;1.2436000;17455
230424;061500;1.2436000;1.2438000;1.2434000;1.2436000;17846
230424;063000;1.2437000;1.2441000;1.2435000;1.2437000;15067
230424;064500;1.2436000;1.2437000;1.2431000;1.2433000;13784
230424;070000;1.2433000;1.2436000;1.2431000;1.2435000;13981
230424;071500;1.2435000;1.2437000;1.2432000;1.2433000;14913
230424;073000;1.2434000;1.2435000;1.2430000;1.2433000;16090
230424;074500;1.2434000;1.2437000;1.2433000;1.2436000;13274
230424;080000;1.2435000;1.2437000;1.2432000;1.2435000;12515
230424;081500;1.2435000;1.2436000;1.2428000;1.2429000;14086
230424;083000;1.2428000;1.2430000;1.2425000;1.2428000;11648
230424;084500;1.2429000;1.2431000;1.2426000;1.2427000;14372
230424;090000;1.2427000;1.2428000;1.2423000;1.2427000;15834
230424;091500;1.2426000;1.2430000;1.2420000;1.2427000;26310
230424;093000;1.2428000;1.2430000;1.2422000;1.2428000;23562
230424;094500;1.2428000;1.2429000;1.2415000;1.2421000;24669
230424;100000;1.2421000;1.2423000;1.2413000;1.2421000;21273
230424;101500;1.2422000;1.2423000;1.2410000;1.2417000;28537
230424;103000;1.2417000;1.2435000;1.2417000;1.2432000;27948
230424;104500;1.2431000;1.2445000;1.2430000;1.2440000;23998
230424;110000;1.2440000;1.2441000;1.2430000;1.2437000;24228
230424;111500;1.2437000;1.2445000;1.2435000;1.2437000;28514
230424;113000;1.2438000;1.2441000;1.2430000;1.2431000;26092
230424;114500;1.2431000;1.2437000;1.2427000;1.2430000;22743
230424;120000;1.2430000;1.2453000;1.2428000;1.2451000;20716
230424;121500;1.2451000;1.2459000;1.2442000;1.2457000;29311
230424;123000;1.2457000;1.2459000;1.2453000;1.2455000;23220
230424;124500;1.2456000;1.2458000;1.2444000;1.2445000;18293
230424;130000;1.2445000;1.2446000;1.2427000;1.2429000;21894
230424;131500;1.2430000;1.2439000;1.2427000;1.2436000;21469
230424;133000;1.2436000;1.2440000;1.2431000;1.2439000;20229
230424;134500;1.2439000;1.2451000;1.2438000;1.2449000;18847
230424;140000;1.2450000;1.2453000;1.2443000;1.2446000;17650
230424;141500;1.2447000;1.2449000;1.2428000;1.2432000;21229
230424;143000;1.2433000;1.2436000;1.2428000;1.2435000;18825
230424;144500;1.2435000;1.2439000;1.2427000;1.2428000;20604
230424;150000;1.2428000;1.2437000;1.2425000;1.2437000;19125
230424;151500;1.2437000;1.2440000;1.2433000;1.2436000;18953
230424;153000;1.2436000;1.2449000;1.2435000;1.2448000;21744
230424;154500;1.2448000;1.2455000;1.2441000;1.2451000;21553
230424;160000;1.2451000;1.2456000;1.2446000;1.2453000;22998
230424;161500;1.2453000;1.2457000;1.2447000;1.2449000;23200
230424;163000;1.2450000;1.2451000;1.2437000;1.2438000;20331
230424;164500;1.2439000;1.2445000;1.2432000;1.2439000;28892
230424;170000;1.2440000;1.2450000;1.2432000;1.2447000;29392
230424;171500;1.2447000;1.2451000;1.2441000;1.2447000;23834
230424;173000;1.2448000;1.2456000;1.2445000;1.2448000;20605
230424;174500;1.2448000;1.2470000;1.2446000;1.2466000;31299
230424;180000;1.2465000;1.2467000;1.2457000;1.2462000;27022
230424;181500;1.2461000;1.2463000;1.2452000;1.2456000;23298
230424;183000;1.2457000;1.2463000;1.2450000;1.2451000;18571
230424;184500;1.2451000;1.2459000;1.2449000;1.2451000;23518
230424;190000;1.2451000;1.2457000;1.2450000;1.2456000;17401
230424;191500;1.2456000;1.2465000;1.2455000;1.2461000;16055
230424;193000;1.2461000;1.2466000;1.2460000;1.2463000;14102
230424;194500;1.2463000;1.2469000;1.2462000;1.2466000;13161
230424;200000;1.2465000;1.2470000;1.2463000;1.2467000;13027
230424;201500;1.2466000;1.2469000;1.2464000;1.2468000;13649
230424;203000;1.2468000;1.2475000;1.2466000;1.2474000;12439
230424;204500;1.2474000;1.2481000;1.2473000;1.2480000;15323
230424;210000;1.2480000;1.2485000;1.2476000;1.2479000;13615
230424;211500;1.2479000;1.2484000;1.2477000;1.2484000;13369
230424;213000;1.2483000;1.2485000;1.2480000;1.2485000;12055
230424;214500;1.2484000;1.2485000;1.2479000;1.2481000;10127
230424;220000;1.2480000;1.2484000;1.2479000;1.2482000;11681
230424;221500;1.2483000;1.2484000;1.2479000;1.2482000;8744
230424;223000;1.2482000;1.2483000;1.2477000;1.2480000;9579
230424;224500;1.2480000;1.2482000;1.2477000;1.2481000;8140
230424;230000;1.2480000;1.2483000;1.2478000;1.2482000;10509
230424;231500;1.2482000;1.2486000;1.2480000;1.2484000;6209
230424;233000;1.2483000;1.2485000;1.2482000;1.2485000;3647
230424;234500;1.2484000;1.2485000;1.2481000;1.2481000;3801
230425;000000;1.2481000;1.2486000;1.2481000;1.2485000;4727
230425;001500;1.2485000;1.2485000;1.2475000;1.2482000;1418
230425;003000;1.2482000;1.2485000;1.2480000;1.2484000;1072
230425;004500;1.2485000;1.2485000;1.2478000;1.2484000;1682
230425;010000;1.2482000;1.2485000;1.2479000;1.2484000;975
230425;011500;1.2483000;1.2490000;1.2480000;1.2488000;3834
230425;013000;1.2489000;1.2494000;1.2487000;1.2491000;6869
230425;014500;1.2490000;1.2491000;1.2488000;1.2490000;4561
230425;020000;1.2490000;1.2492000;1.2489000;1.2491000;6754
230425;021500;1.2492000;1.2495000;1.2490000;1.2494000;6445
230425;023000;1.2494000;1.2496000;1.2492000;1.2495000;4722
230425;024500;1.2495000;1.2500000;1.2495000;1.2499000;5622
230425;030000;1.2499000;1.2500000;1.2497000;1.2498000;5272
230425;031500;1.2499000;1.2499000;1.2494000;1.2494000;11384
230425;033000;1.2495000;1.2498000;1.2493000;1.2497000;9372
230425;034500;1.2497000;1.2507000;1.2495000;1.2503000;11798
230425;040000;1.2503000;1.2505000;1.2494000;1.2497000;15227
230425;041500;1.2497000;1.2502000;1.2495000;1.2501000;14576
230425;043000;1.2501000;1.2507000;1.2500000;1.2505000;12038
230425;044500;1.2506000;1.2507000;1.2495000;1.2497000;15243
230425;050000;1.2497000;1.2499000;1.2494000;1.2496000;15710
230425;051500;1.2496000;1.2497000;1.2487000;1.2490000;13966
230425;053000;1.2490000;1.2492000;1.2487000;1.2490000;11071
230425;054500;1.2490000;1.2491000;1.2484000;1.2486000;13000
230425;060000;1.2486000;1.2490000;1.2484000;1.2487000;14069
230425;061500;1.2487000;1.2490000;1.2484000;1.2489000;11892
230425;063000;1.2490000;1.2491000;1.2487000;1.2490000;11492
230425;064500;1.2489000;1.2490000;1.2485000;1.2486000;10570
230425;070000;1.2486000;1.2487000;1.2483000;1.2484000;10139
230425;071500;1.2484000;1.2487000;1.2483000;1.2485000;10981
230425;073000;1.2485000;1.2488000;1.2483000;1.2484000;10709
230425;074500;1.2483000;1.2484000;1.2481000;1.2482000;9102
230425;080000;1.2482000;1.2484000;1.2479000;1.2482000;9135
230425;081500;1.2481000;1.2482000;1.2477000;1.2480000;9391
230425;083000;1.2480000;1.2482000;1.2475000;1.2476000;10202
230425;084500;1.2475000;1.2480000;1.2474000;1.2479000;15110
230425;090000;1.2480000;1.2484000;1.2477000;1.2481000;16714
230425;091500;1.2481000;1.2491000;1.2480000;1.2489000;23022
230425;093000;1.2490000;1.2490000;1.2478000;1.2487000;24813
230425;094500;1.2487000;1.2489000;1.2475000;1.2479000;25891
230425;100000;1.2478000;1.2480000;1.2471000;1.2476000;24113
230425;101500;1.2476000;1.2479000;1.2455000;1.2467000;39216
230425;103000;1.2467000;1.2472000;1.2457000;1.2457000;33163
230425;104500;1.2458000;1.2467000;1.2455000;1.2462000;33712
230425;110000;1.2462000;1.2471000;1.2459000;1.2462000;29980
230425;111500;1.2462000;1.2468000;1.2458000;1.2460000;29544
230425;113000;1.2461000;1.2467000;1.2459000;1.2464000;23215
230425;114500;1.2465000;1.2471000;1.2458000;1.2468000;21370
230425;120000;1.2467000;1.2474000;1.2462000;1.2474000;20939
230425;121500;1.2474000;1.2476000;1.2468000;1.2472000;21326
230425;123000;1.2471000;1.2475000;1.2463000;1.2466000;19955
230425;124500;1.2465000;1.2475000;1.2464000;1.2473000;19847
230425;130000;1.2473000;1.2478000;1.2469000;1.2470000;20856
230425;131500;1.2470000;1.2479000;1.2466000;1.2470000;19901
230425;133000;1.2470000;1.2473000;1.2465000;1.2469000;18593
230425;134500;1.2469000;1.2471000;1.2466000;1.2471000;16325
230425;140000;1.2471000;1.2473000;1.2454000;1.2455000;16268
230425;141500;1.2455000;1.2456000;1.2446000;1.2450000;21827
230425;143000;1.2450000;1.2450000;1.2441000;1.2443000;19817
230425;144500;1.2443000;1.2445000;1.2430000;1.2434000;21656
230425;150000;1.2436000;1.2441000;1.2425000;1.2427000;24315
230425;151500;1.2427000;1.2438000;1.2424000;1.2434000;25727
230425;153000;1.2434000;1.2440000;1.2431000;1.2438000;26059
230425;154500;1.2438000;1.2443000;1.2434000;1.2435000;22696
230425;160000;1.2435000;1.2436000;1.2420000;1.2423000;26574
230425;161500;1.2424000;1.2427000;1.2404000;1.2406000;27934
230425;163000;1.2406000;1.2416000;1.2401000;1.2415000;24009
230425;164500;1.2415000;1.2419000;1.2402000;1.2406000;28953
230425;170000;1.2405000;1.2409000;1.2396000;1.2408000;27391
230425;171500;1.2407000;1.2419000;1.2386000;1.2388000;41011
230425;173000;1.2389000;1.2400000;1.2386000;1.2399000;29197
230425;174500;1.2399000;1.2407000;1.2395000;1.2401000;30566
230425;180000;1.2401000;1.2407000;1.2392000;1.2399000;29501
230425;181500;1.2399000;1.2412000;1.2392000;1.2411000;29649
230425;183000;1.2411000;1.2412000;1.2402000;1.2405000;21617
230425;184500;1.2405000;1.2406000;1.2392000;1.2397000;26733
230425;190000;1.2397000;1.2402000;1.2394000;1.2395000;21130
230425;191500;1.2396000;1.2400000;1.2390000;1.2395000;21212
230425;193000;1.2395000;1.2400000;1.2393000;1.2399000;19409
230425;194500;1.2398000;1.2401000;1.2394000;1.2398000;19969
230425;200000;1.2398000;1.2402000;1.2395000;1.2399000;16965
230425;201500;1.2399000;1.2404000;1.2396000;1.2397000;19671
230425;203000;1.2397000;1.2403000;1.2394000;1.2401000;23701
230425;204500;1.2402000;1.2404000;1.2398000;1.2402000;20370
230425;210000;1.2403000;1.2408000;1.2399000;1.2406000;22745
230425;211500;1.2405000;1.2409000;1.2402000;1.2407000;20579
230425;213000;1.2407000;1.2412000;1.2402000;1.2410000;21282
230425;214500;1.2410000;1.2412000;1.2401000;1.2402000;16615
230425;220000;1.2402000;1.2410000;1.2400000;1.2407000;18725
230425;221500;1.2407000;1.2412000;1.2404000;1.2410000;15881
230425;223000;1.2409000;1.2412000;1.2407000;1.2411000;12482
230425;224500;1.2411000;1.2414000;1.2405000;1.2406000;14121
230425;230000;1.2406000;1.2409000;1.2401000;1.2402000;15015
230425;231500;1.2403000;1.2409000;1.2400000;1.2408000;11196
230425;233000;1.2408000;1.2410000;1.2406000;1.2409000;5978
230425;234500;1.2410000;1.2411000;1.2406000;1.2410000;3957
230426;000000;1.2410000;1.2412000;1.2405000;1.2408000;5612
230426;001500;1.2406000;1.2410000;1.2402000;1.2407000;666
230426;003000;1.2408000;1.2411000;1.2403000;1.2410000;1050
230426;004500;1.2409000;1.2412000;1.2404000;1.2408000;1116
230426;010000;1.2409000;1.2410000;1.2403000;1.2409000;884
230426;011500;1.2410000;1.2413000;1.2404000;1.2410000;4455
230426;013000;1.2412000;1.2418000;1.2408000;1.2416000;7796
230426;014500;1.2416000;1.2416000;1.2411000;1.2414000;6875
230426;020000;1.2415000;1.2417000;1.2413000;1.2414000;6773
230426;021500;1.2415000;1.2416000;1.2409000;1.2414000;10440
230426;023000;1.2413000;1.2415000;1.2410000;1.2413000;8300
230426;024500;1.2413000;1.2414000;1.2410000;1.2413000;8528
230426;030000;1.2413000;1.2416000;1.2412000;1.2414000;10073
230426;031500;1.2414000;1.2417000;1.2410000;1.2413000;17288
230426;033000;1.2413000;1.2417000;1.2411000;1.2415000;14664
230426;034500;1.2414000;1.2417000;1.2413000;1.2414000;17704
230426;040000;1.2414000;1.2417000;1.2402000;1.2411000;20452
230426;041500;1.2412000;1.2413000;1.2407000;1.2409000;21138
230426;043000;1.2409000;1.2410000;1.2401000;1.2408000;19889
230426;044500;1.2408000;1.2415000;1.2405000;1.2413000;25616
230426;050000;1.2412000;1.2419000;1.2408000;1.2415000;20894
230426;051500;1.2414000;1.2415000;1.2411000;1.2413000;20137
230426;053000;1.2413000;1.2416000;1.2412000;1.2414000;16257
230426;054500;1.2415000;1.2419000;1.2412000;1.2416000;15373
230426;060000;1.2416000;1.2419000;1.2415000;1.2417000;16187
230426;061500;1.2417000;1.2418000;1.2413000;1.2414000;15530
230426;063000;1.2413000;1.2416000;1.2411000;1.2413000;14568
230426;064500;1.2412000;1.2416000;1.2410000;1.2416000;12485
230426;070000;1.2415000;1.2417000;1.2411000;1.2414000;13460
230426;071500;1.2413000;1.2416000;1.2412000;1.2414000;14460
230426;073000;1.2413000;1.2416000;1.2412000;1.2415000;12439
230426;074500;1.2414000;1.2422000;1.2414000;1.2420000;13480
230426;080000;1.2420000;1.2425000;1.2419000;1.2424000;13417
230426;081500;1.2424000;1.2427000;1.2422000;1.2427000;12498
230426;083000;1.2426000;1.2427000;1.2423000;1.2426000;12996
230426;084500;1.2425000;1.2431000;1.2423000;1.2430000;17263
230426;090000;1.2431000;1.2432000;1.2426000;1.2428000;17271
230426;091500;1.2428000;1.2428000;1.2420000;1.2426000;21793
230426;093000;1.2426000;1.2431000;1.2423000;1.2428000;21751
230426;094500;1.2428000;1.2438000;1.2426000;1.2437000;25808
230426;100000;1.2437000;1.2448000;1.2436000;1.2441000;26610
230426;101500;1.2442000;1.2451000;1.2437000;1.2444000;34142
230426;103000;1.2444000;1.2461000;1.2442000;1.2460000;36776
230426;104500;1.2461000;1.2462000;1.2449000;1.2450000;28485
230426;110000;1.2450000;1.2461000;1.2444000;1.2458000;24833
230426;111500;1.2458000;1.2462000;1.2447000;1.2451000;24852
230426;113000;1.2451000;1.2470000;1.2449000;1.2468000;28322
230426;114500;1.2467000;1.2474000;1.2457000;1.2458000;25625
230426;120000;1.2458000;1.2479000;1.2457000;1.2479000;24565
230426;121500;1.2479000;1.2485000;1.2474000;1.2478000;29847
230426;123000;1.2478000;1.2479000;1.2469000;1.2471000;26515
230426;124500;1.2471000;1.2479000;1.2469000;1.2473000;22515
230426;130000;1.2473000;1.2475000;1.2466000;1.2469000;25199
230426;131500;1.2469000;1.2481000;1.2468000;1.2470000;24950
230426;133000;1.2470000;1.2474000;1.2462000;1.2473000;20523
230426;134500;1.2473000;1.2485000;1.2473000;1.2480000;27140
230426;140000;1.2480000;1.2491000;1.2478000;1.2482000;26220
230426;141500;1.2482000;1.2489000;1.2469000;1.2470000;30761
230426;143000;1.2470000;1.2481000;1.2469000;1.2475000;29488
230426;144500;1.2474000;1.2484000;1.2468000;1.2482000;37308
230426;150000;1.2481000;1.2484000;1.2465000;1.2472000;41044
230426;151500;1.2473000;1.2474000;1.2461000;1.2464000;29150
230426;153000;1.2463000;1.2474000;1.2461000;1.2470000;21718
230426;154500;1.2473000;1.2477000;1.2459000;1.2469000;36220
230426;160000;1.2469000;1.2477000;1.2465000;1.2472000;26797
230426;161500;1.2472000;1.2476000;1.2469000;1.2474000;27961
230426;163000;1.2474000;1.2515000;1.2472000;1.2502000;47384
230426;164500;1.2502000;1.2504000;1.2487000;1.2492000;42229
230426;170000;1.2491000;1.2504000;1.2489000;1.2494000;40506
230426;171500;1.2494000;1.2499000;1.2484000;1.2486000;37861
230426;173000;1.2486000;1.2487000;1.2475000;1.2481000;36559
230426;174500;1.2482000;1.2485000;1.2468000;1.2470000;32219
230426;180000;1.2470000;1.2471000;1.2460000;1.2468000;32978
230426;181500;1.2468000;1.2480000;1.2464000;1.2471000;30622
230426;183000;1.2472000;1.2475000;1.2464000;1.2474000;27460
230426;184500;1.2474000;1.2488000;1.2472000;1.2486000;26011
230426;190000;1.2486000;1.2491000;1.2480000;1.2484000;24517
230426;191500;1.2484000;1.2487000;1.2477000;1.2482000;26774
230426;193000;1.2482000;1.2483000;1.2463000;1.2465000;25224
230426;194500;1.2464000;1.2467000;1.2459000;1.2462000;23336
230426;200000;1.2461000;1.2469000;1.2458000;1.2467000;22166
230426;201500;1.2467000;1.2472000;1.2463000;1.2470000;19034
230426;203000;1.2470000;1.2475000;1.2468000;1.2473000;15744
230426;204500;1.2473000;1.2475000;1.2465000;1.2467000;17378
230426;210000;1.2467000;1.2471000;1.2463000;1.2464000;18276
230426;211500;1.2465000;1.2465000;1.2461000;1.2462000;15194
230426;213000;1.2463000;1.2463000;1.2453000;1.2457000;16976
230426;214500;1.2457000;1.2460000;1.2453000;1.2456000;22324
230426;220000;1.2456000;1.2461000;1.2453000;1.2456000;19482
230426;221500;1.2455000;1.2461000;1.2454000;1.2460000;16771
230426;223000;1.2460000;1.2466000;1.2457000;1.2465000;15052
230426;224500;1.2465000;1.2466000;1.2459000;1.2462000;15592
230426;230000;1.2462000;1.2466000;1.2460000;1.2463000;13281
230426;231500;1.2463000;1.2464000;1.2460000;1.2463000;8149
230426;233000;1.2462000;1.2466000;1.2461000;1.2465000;5397
230426;234500;1.2466000;1.2467000;1.2464000;1.2467000;3565
230427;000000;1.2467000;1.2471000;1.2464000;1.2464000;6342
230427;001500;1.2464000;1.2469000;1.2457000;1.2467000;732
230427;003000;1.2465000;1.2467000;1.2462000;1.2463000;734
230427;004500;1.2464000;1.2467000;1.2462000;1.2466000;1212
230427;010000;1.2466000;1.2468000;1.2464000;1.2468000;991
230427;011500;1.2468000;1.2471000;1.2462000;1.2467000;4835
230427;013000;1.2466000;1.2469000;1.2463000;1.2466000;8918
230427;014500;1.2467000;1.2469000;1.2465000;1.2466000;6346
230427;020000;1.2466000;1.2469000;1.2464000;1.2468000;5146
230427;021500;1.2467000;1.2472000;1.2466000;1.2472000;6592
230427;023000;1.2472000;1.2473000;1.2469000;1.2470000;6705
230427;024500;1.2471000;1.2472000;1.2469000;1.2472000;8516
230427;030000;1.2471000;1.2473000;1.2469000;1.2471000;10006
230427;031500;1.2470000;1.2474000;1.2466000;1.2471000;17402
230427;033000;1.2471000;1.2472000;1.2464000;1.2471000;13473
230427;034500;1.2471000;1.2472000;1.2466000;1.2469000;13979
230427;040000;1.2469000;1.2471000;1.2465000;1.2471000;16988
230427;041500;1.2470000;1.2472000;1.2463000;1.2463000;18606
230427;043000;1.2464000;1.2467000;1.2462000;1.2465000;14059
230427;044500;1.2465000;1.2473000;1.2463000;1.2471000;17760
230427;050000;1.2471000;1.2474000;1.2469000;1.2472000;18968
230427;051500;1.2472000;1.2475000;1.2468000;1.2473000;17037
230427;053000;1.2474000;1.2475000;1.2471000;1.2472000;16517
230427;054500;1.2473000;1.2476000;1.2470000;1.2472000;16580
230427;060000;1.2472000;1.2476000;1.2472000;1.2475000;17266
230427;061500;1.2474000;1.2476000;1.2471000;1.2476000;17473
230427;063000;1.2476000;1.2478000;1.2473000;1.2473000;13129
230427;064500;1.2474000;1.2476000;1.2470000;1.2471000;11895
230427;070000;1.2471000;1.2472000;1.2468000;1.2469000;11954
230427;071500;1.2468000;1.2473000;1.2468000;1.2471000;12059
230427;073000;1.2470000;1.2476000;1.2470000;1.2472000;13018
230427;074500;1.2473000;1.2477000;1.2472000;1.2473000;12542
230427;080000;1.2473000;1.2477000;1.2473000;1.2474000;12942
230427;081500;1.2474000;1.2483000;1.2471000;1.2481000;16038
230427;083000;1.2480000;1.2484000;1.2476000;1.2483000;16427
230427;084500;1.2483000;1.2488000;1.2482000;1.2487000;20584
230427;090000;1.2487000;1.2488000;1.2477000;1.2482000;22956
230427;091500;1.2482000;1.2485000;1.2476000;1.2477000;24510
230427;093000;1.2477000;1.2478000;1.2469000;1.2471000;25403
230427;094500;1.2471000;1.2473000;1.2464000;1.2470000;24648
230427;100000;1.2470000;1.2476000;1.2461000;1.2473000;26742
230427;101500;1.2472000;1.2476000;1.2460000;1.2469000;33427
230427;103000;1.2469000;1.2473000;1.2462000;1.2464000;31277
230427;104500;1.2464000;1.2476000;1.2462000;1.2473000;27447
230427;110000;1.2472000;1.2475000;1.2460000;1.2462000;26999
230427;111500;1.2462000;1.2468000;1.2455000;1.2465000;26794
230427;113000;1.2464000;1.2465000;1.2458000;1.2462000;20091
230427;114500;1.2462000;1.2478000;1.2461000;1.2473000;25105
230427;120000;1.2473000;1.2478000;1.2468000;1.2472000;21751
230427;121500;1.2472000;1.2474000;1.2466000;1.2471000;20403
230427;123000;1.2471000;1.2472000;1.2460000;1.2461000;19207
230427;124500;1.2461000;1.2466000;1.2458000;1.2458000;19312
230427;130000;1.2459000;1.2460000;1.2439000;1.2444000;23662
230427;131500;1.2444000;1.2454000;1.2440000;1.2447000;23497
230427;133000;1.2447000;1.2452000;1.2442000;1.2444000;21102
230427;134500;1.2445000;1.2454000;1.2440000;1.2453000;21284
230427;140000;1.2453000;1.2468000;1.2450000;1.2467000;19877
230427;141500;1.2467000;1.2477000;1.2466000;1.2474000;23422
230427;143000;1.2474000;1.2479000;1.2468000;1.2469000;22724
230427;144500;1.2469000;1.2480000;1.2467000;1.2475000;22618
230427;150000;1.2475000;1.2479000;1.2471000;1.2477000;22492
230427;151500;1.2477000;1.2489000;1.2476000;1.2483000;23631
230427;153000;1.2483000;1.2486000;1.2475000;1.2478000;20691
230427;154500;1.2478000;1.2499000;1.2439000;1.2444000;73511
230427;160000;1.2444000;1.2456000;1.2435000;1.2448000;45361
230427;161500;1.2448000;1.2462000;1.2442000;1.2449000;42695
230427;163000;1.2449000;1.2456000;1.2442000;1.2443000;36068
230427;164500;1.2444000;1.2456000;1.2441000;1.2444000;45391
230427;170000;1.2444000;1.2463000;1.2440000;1.2458000;38933
230427;171500;1.2457000;1.2471000;1.2456000;1.2470000;37085
230427;173000;1.2471000;1.2478000;1.2459000;1.2463000;32992
230427;174500;1.2463000;1.2476000;1.2461000;1.2465000;31432
230427;180000;1.2465000;1.2471000;1.2458000;1.2467000;32692
230427;181500;1.2467000;1.2479000;1.2463000;1.2478000;29666
230427;183000;1.2477000;1.2493000;1.2476000;1.2492000;28485
230427;184500;1.2492000;1.2494000;1.2480000;1.2482000;31051
230427;190000;1.2481000;1.2483000;1.2466000;1.2469000;23962
230427;191500;1.2469000;1.2478000;1.2468000;1.2472000;22616
230427;193000;1.2472000;1.2477000;1.2470000;1.2473000;18849
230427;194500;1.2473000;1.2475000;1.2468000;1.2470000;15718
230427;200000;1.2470000;1.2471000;1.2463000;1.2465000;16449
230427;201500;1.2466000;1.2470000;1.2460000;1.2469000;20489
230427;203000;1.2469000;1.2479000;1.2468000;1.2478000;17561
230427;204500;1.2478000;1.2485000;1.2475000;1.2485000;17322
230427;210000;1.2484000;1.2489000;1.2482000;1.2483000;17075
230427;211500;1.2484000;1.2484000;1.2479000;1.2481000;16649
230427;213000;1.2480000;1.2487000;1.2479000;1.2487000;16231
230427;214500;1.2487000;1.2489000;1.2484000;1.2485000;15838
230427;220000;1.2486000;1.2494000;1.2485000;1.2494000;15954
230427;221500;1.2493000;1.2496000;1.2490000;1.2493000;14079
230427;223000;1.2494000;1.2497000;1.2492000;1.2495000;12567
230427;224500;1.2495000;1.2496000;1.2488000;1.2490000;13389
230427;230000;1.2490000;1.2492000;1.2487000;1.2490000;13965
230427;231500;1.2490000;1.2498000;1.2488000;1.2496000;13445
230427;233000;1.2497000;1.2499000;1.2495000;1.2496000;8322
