<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
230719;214500;1.1199000;1.1200300;1.1198000;1.1200100;8123
230719;220000;1.1199400;1.1202200;1.1196300;1.1201900;9392
230719;221500;1.1201800;1.1203800;1.1198600;1.1201000;9957
230719;223000;1.1201800;1.1205100;1.1200700;1.1202300;7606
230719;224500;1.1202500;1.1203700;1.1197600;1.1198700;8230
230719;230000;1.1198600;1.1204200;1.1197700;1.1203500;10058
230719;231500;1.1203700;1.1204800;1.1200600;1.1200900;6608
230719;233000;1.1201700;1.1202000;1.1199700;1.1200800;3869
230719;234500;1.1201300;1.1202700;1.1200700;1.1200900;3686
230720;000000;1.1201700;1.1203000;1.1197600;1.1200800;4892
230720;001500;1.1197500;1.1201700;1.1197400;1.1198600;472
230720;003000;1.1198400;1.1203300;1.1195600;1.1198500;2280
230720;004500;1.1199300;1.1201000;1.1195200;1.1199900;2247
230720;010000;1.1200700;1.1201900;1.1197200;1.1199700;7393
230720;011500;1.1200500;1.1201700;1.1197900;1.1198500;4917
230720;013000;1.1199300;1.1201500;1.1198500;1.1200300;5183
230720;014500;1.1201100;1.1201700;1.1198700;1.1201500;5634
230720;020000;1.1201500;1.1204100;1.1199100;1.1202800;7059
230720;021500;1.1203600;1.1204000;1.1201700;1.1201900;7000
230720;023000;1.1202000;1.1204000;1.1201600;1.1203000;4622
230720;024500;1.1203600;1.1205000;1.1202700;1.1203800;5488
230720;030000;1.1204600;1.1205200;1.1203500;1.1205000;6198
230720;031500;1.1205000;1.1207800;1.1203100;1.1206500;10385
230720;033000;1.1207300;1.1209700;1.1205300;1.1208700;9408
230720;034500;1.1208700;1.1214000;1.1207600;1.1212700;11420
230720;040000;1.1213200;1.1220400;1.1211600;1.1217800;14181
